Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Thu, 03 Aug 2023 19:58:12 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1996-0110-VNM,1996,0110,,Natural,Meteorological,Storm,Tropical cyclone,,Frankie,Viet Nam,VNM,South-Eastern Asia,Asia,"Thai Binh, Nam Ha, Ninh Binh, Thanh Hoa, Hoa Binh",,,,Yes,No,No,2614,102,Kph,,,,,1996,7,24,1996,7,24,585,591,386500,,387091,,,,,362000,675429,53.59556085,,,,
1996-0202-VNM,1996,0202,,Natural,Meteorological,Storm,Tropical cyclone,,Sally,Viet Nam,VNM,South-Eastern Asia,Asia,,,,,,No,No,,,Kph,,,,,1996,9,9,1996,9,10,1,,,,,,,,,20,37,53.59556085,,,,
1996-0227-VNM,1996,0227,,Natural,Meteorological,Storm,Tropical cyclone,,Willie,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Ha Tinh provinces",,,,,No,No,,101,Kph,,,,,1996,9,21,1996,9,22,9,,280000,,280000,,,,,11000,20524,53.59556085,,,,
1996-0131-VNM,1996,0131,,Natural,Biological,Epidemic,Viral disease,,Dengue haemorrhagic fever,Viet Nam,VNM,South-Eastern Asia,Asia,South,,,,Yes,,,,,Vaccinated,,,,,1996,7,5,1996,7,5,45,,9706,,9706,,,,,,,53.59556085,,,,
1996-0447-VNM,1996,0447,,Natural,Hydrological,Flood,,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien-Hue, Quang Nam-Da Nang, Quang Tri, Quang Ngai, Binh Dinh, Kon Tum",,,,,No,No,,,Km2,,,,,1996,9,14,1996,9,19,60,,,,,,,,,13400,25002,53.59556085,,,,
1997-0358-VNM,1997,0358,,Natural,Meteorological,Storm,Tropical cyclone,,Fritz,Viet Nam,VNM,South-Eastern Asia,Asia,"Danang, Quang Ngai, Quang Nam-Da, Nghe An",,Flood,"Slide (land, mud, snow, rock)",,No,No,,,Kph,,,,,1997,9,20,1997,9,29,10,50,,,50,,,,,5000,9116,54.84845417,,,,
1997-9525-VNM,1997,9525,,Natural,Climatological,Drought,Drought,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Tri, Quang Binh, Quang Ngai, Quang Nam, Ha Tinh, Nghe An, Binh Dinh, Gia Lai, Kon Tun provinces",,Food shortage,,,Yes,No,85,,Km2,,,,,1997,12,,1998,6,,,,3000000,,3000000,,,,,407000,742045,54.84845417,,,,
1997-0186-VNM,1997,0186,,Natural,Meteorological,Storm,Tropical cyclone,,Zita,Viet Nam,VNM,South-Eastern Asia,Asia,,,,,,No,No,,,Kph,,,,,1997,8,22,1997,8,27,,,,,,,,,,5000,9116,54.84845417,,,,
1997-0267-VNM,1997,0267,,Natural,Meteorological,Storm,Tropical cyclone,,Linda,Viet Nam,VNM,South-Eastern Asia,Asia,"Ca Mau, Soc Trang, Ben Tre, Tien Giang, Ba Ria, Binh Thuan, Tra Vinh, Bac Lieu, Dong Thap, Ho Chi Minh City, Can Tho, Kien Giang, Binh Dinh Provinces",,,,Yes,No,No,10473,102,Kph,,,,,1997,11,2,1997,11,4,3682,857,697225,383045,1081127,,,5000,9116,470000,856907,54.84845417,,,,
1998-0374-VNM,1998,0374,,Natural,Meteorological,Storm,Tropical cyclone,,"Chip, Elvis , Dawn",Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Khanh Hoa, Quang Tri, Thua Thien Hue, Quang Nam, Da Nang, Guang Ngai, Bin Dinh, Phu Yen, Ninh Thuan, Binh Thuan, Dac Lac, Kon Tum, Lam Dong, Giai Lai provinces",,Flood,,Yes,Yes,No,,,Kph,,,,,1998,11,13,1998,11,29,283,92,2400000,40000,2440092,,,,,93200,167325,55.69986281,,,,
1998-0159-VNM,1998,0159,,Natural,Meteorological,Storm,Convective storm,Tornado,,Viet Nam,VNM,South-Eastern Asia,Asia,Thanh Hoa province,,,,,,,,,Kph,,,,,1998,5,8,1998,5,8,42,,,500,500,,,,,,,55.69986281,,,,
1998-0316-VNM,1998,0316,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Khan Hoa, Binh Dinh, Quang Ngai, Phu Yen, Ninh Thuan",Heavy rain,,,,No,No,,110,Km2,,,,,1998,10,16,1998,10,23,45,5,31030,1470,32505,,,,,13700,24596,55.69986281,,,,
1998-0273-VNM,1998,0273,,Natural,Biological,Epidemic,Viral disease,,Dengue,Viet Nam,VNM,South-Eastern Asia,Asia,N.A. on the source,,,,,,,,,Vaccinated,,,,,1998,9,9,1998,9,9,20,,,,,,,,,,,55.69986281,,,,
1998-0327-VNM,1998,0327,,Natural,Biological,Epidemic,Viral disease,,Dengue fever,Viet Nam,VNM,South-Eastern Asia,Asia,N.A. on the source,,,,,,,,,Vaccinated,,,,,1998,9,11,1998,9,11,214,,8000,,8000,,,,,,,55.69986281,,,,
1998-0434-VNM,1998,0434,,Natural,Meteorological,Storm,Tropical cyclone,,Faith & Gil,Viet Nam,VNM,South-Eastern Asia,Asia,"Khanh Hoa, Phu Yen, Quang Nam, Ninh Thuan, Quang Ngai, Ben Tre, Bihn Thuan, Ca Mau provinces",,,,,,,,150,Kph,,,,,1998,12,16,1998,12,16,43,,81635,3010,84645,,,,,15000,26930,55.69986281,,,,
1999-0244-VNM,1999,0244,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Thuan, Lam Dong, Dac Lac and Dong Nai",Brief torrential rain,"Slide (land, mud, snow, rock)",,Yes,No,No,25,500,Km2,,,,,1999,7,24,1999,8,5,40,,106885,8290,115175,,,,,19500,34259,56.91858704,,,,
1999-0637-VNM,1999,0637,,Natural,Meteorological,Storm,Convective storm,Tornado,,Viet Nam,VNM,South-Eastern Asia,Asia,Baie d'Halong - Quang Ninh Province,,,,,,,,,Kph,,,,,1999,6,6,1999,6,6,10,,,,,,,,,,,56.91858704,,,,
1999-0428-VNM,1999,0428,,Natural,Hydrological,Flood,Coastal flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Da Nang, Quang Nam, Thanh Hoa, Nghe An, Ha Tinh, Quang Binh, Quang Tri, Thua Thien Hue, Quang Ngai, Binh Dinh",Tropical cyclone,,,Yes,No,No,5748,947,Km2,,,,,1999,10,25,1999,11,9,622,412,3414000,90000,3504412,,,,,237000,416384,56.91858704,,,,
1999-0574-VNM,1999,0574,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien Hue, Khanh Hoa, Phu Yen, Binh Dinh, Quang Ngai, Quang Nam, Danang and Khanh Hoa.",Heavy rain,,,Yes,No,No,1864,288,Km2,,,,Thu Hong,1999,12,2,1999,12,10,127,164,2118265,45265,2163694,,,,,53000,93115,56.91858704,,,,
1999-9084-VNM,1999,9084,,Natural,Climatological,Drought,Drought,,,Viet Nam,VNM,South-Eastern Asia,Asia,Central - North regions,,,,,No,No,,1650,Km2,,,,,1999,1,,1999,,,,,1400000,,1400000,,,,,,,56.91858704,,,,
2000-0542-VNM,2000,0542,,Natural,Meteorological,Storm,Convective storm,Tornado,,Viet Nam,VNM,South-Eastern Asia,Asia,"Khanh Binh Tay village (Tran Van Thoi district, Ca Mau province)",,,,,,,,,Kph,,,,,2000,8,24,2000,8,24,,4,,130,134,,,,,,,58.84064849,2,,32268,Tran Van Thoi (Adm2).
2000-0408-VNM,2000,0408,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Long An, Dong Thap, An Giang, Kien Giang, Can Tho city, Vinh Long, Tien Giang provinces",,,,Yes,,,9402,1400,Km2,,,,,2000,7,,2000,11,,460,4,5000000,,5000004,,,,,250000,424876,58.84064849,1,3326;3343;3356;3362;3384;3388;73933,,"An Giang, Can Tho city, Dong Thap, Kien Giang, Long An, Tien Giang, Vinh Long (Adm1)."
2000-0748-VNM,2000,0748,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Nam, Khanh Hoa, Phu Yen, Ninh Thuan, Binh Thuan, Quang Ngai, Binh Dinh, Quang Tri, Thua Thien-Hue provinces",,,,,,,,49140,Km2,,,,,2000,11,18,2000,11,26,36,3,25000,,25003,,,,,15000,25493,58.84064849,1,3333;3336;3355;3368;3370;3372;3374;3376;3383,,"Binh Dinh, Binh Thuan, Khanh Hoa, Ninh Thuan, Phu Yen, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2000-0439-VNM,2000,0439,,Natural,Hydrological,Landslide,Landslide,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Ban Sai village (Sa Pa district, Lao Cai province)",,,,,,,,,,,,,,2000,7,22,2000,7,22,33,22,,,22,,,,,,,58.84064849,2,,32444,Sa Pa (Adm2).
2000-0680-VNM,2000,0680,,Natural,Hydrological,Landslide,Landslide,,,Viet Nam,VNM,South-Eastern Asia,Asia,Sin Ho district (Lai Chau province),,,,,,,,,,,,,,2000,10,3,2000,10,3,40,17,,,17,,,,,,,58.84064849,2,,74143,Sin Ho (Adm2).
2000-0518-VNM,2000,0518,,Natural,Meteorological,Storm,Tropical cyclone,,Kaemi,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Quang Tri, Thua Thien - Hue, Quang Nam, Quang Ngai, Binh Dinh, Da Nang City provinces",,,,,,,,,Kph,,,,,2000,8,20,2000,8,20,15,4,,,4,,,,,5000,8498,58.84064849,1,3333;3340;3371;3372;3374;3376;3383,,"Binh Dinh, Da Nang City, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2000-0582-VNM,2000,0582,,Natural,Meteorological,Storm,Tropical cyclone,,Wukong,Viet Nam,VNM,South-Eastern Asia,Asia,"Thach Ha, Cam Xuyen, Ky Anh districts (Ha Tinh province)",,,,,,,,120,Kph,,,,,2000,9,10,2000,9,10,5,29,,6000,6029,,,,,21000,35690,58.84064849,2,,32346;32351;32353,"Cam Xuyen, Ky Anh, Thach Ha (Adm2)."
2000-0361-VNM,2000,0361,,Natural,Meteorological,Storm,,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Hoa, Giao Ha villages (Giao Thuy district, Nam Dinh province)",,,,,,,,,Kph,,,,,2000,6,12,2000,6,12,3,29,,100,129,,,,,,,58.84064849,2,,74157,Giao Thuy (Adm2).
2000-0448-VNM,2000,0448,,Natural,Meteorological,Storm,,,,Viet Nam,VNM,South-Eastern Asia,Asia,Can Tho city province,,,,,,,,,Kph,,,,,2000,7,10,2000,7,10,,,2005,,2005,,,,,,,58.84064849,1,73933,,Can Tho city (Adm1).
2000-0540-VNM,2000,0540,,Natural,Meteorological,Storm,,,,Viet Nam,VNM,South-Eastern Asia,Asia,"My Tho City, Go Cong Township districts (Tien Giang province)",,,,,,,,,Kph,,,,,2000,8,24,2000,8,24,,100,,5630,5730,,,,,,,58.84064849,2,,74228;74229,"Go Cong Township, My Tho City (Adm2)."
2000-0541-VNM,2000,0541,,Natural,Meteorological,Storm,,,,Viet Nam,VNM,South-Eastern Asia,Asia,Rach Gia Township district (Kien Giang province),,,,,,,,,Kph,,,,,2000,8,24,2000,8,24,,3,500,,503,,,,,35,59,58.84064849,2,,32402,Rach Gia Township (Adm2).
2001-0654-VNM,2001,0654,,Natural,Hydrological,Flood,Coastal flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,Thu Duc district (Ho Chi Minh City province),,,,,,,,,Km2,,,,,2001,11,4,2001,11,4,,,3000,,3000,,,,,,,60.50357889,2,,32641,Thu Duc (Adm2).
2001-0587-VNM,2001,0587,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Nam, Quang Ngai, Ha Tinh, Nghe An, Quang Tri, Phu Yen provinces",Brief torrential rain,,,,,,,72000,Km2,,,,,2001,10,20,2001,10,24,20,6,35000,,35006,,,,,4700,7768,60.50357889,1,3349;3366;3370;3372;3374;3376,,"Ha Tinh, Nghe An, Phu Yen, Quang Nam, Quang Ngai, Quang Tri (Adm1)."
2001-0492-VNM,2001,0492,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Long An, Dong Thap, An Giang, Can Tho city, Phu Tho, Kien Giang, Tien Giang, Vinh Long, Soc Trang, Tra Vinh, Ben Tre provinces",Monsoonal rain,,,Yes,,,,745,Km2,,,,"Mekong, Tien and Hau",2001,8,15,2001,11,19,310,,1570270,,1570270,,,,,84000,138835,60.50357889,1,3326;3332;3343;3356;3362;3369;3377;3384;3386;3388;73933,,"An Giang, Ben Tre, Can Tho city, Dong Thap, Kien Giang, Long An, Phu Tho, Soc Trang, Tien Giang, Tra Vinh, Vinh Long (Adm1)."
2001-0318-VNM,2001,0318,,Natural,Meteorological,Storm,Tropical cyclone,,Durian,Viet Nam,VNM,South-Eastern Asia,Asia,"Thai Nguyen, Tuyen Quang, Vinh Phuc provinces",,,,,,,,,Kph,,,,,2001,7,4,2001,7,4,30,3,117450,,117453,,,,,25000,41320,60.50357889,1,3381;3387;3389,,"Thai Nguyen, Tuyen Quang, Vinh Phuc (Adm1)."
2001-0436-VNM,2001,0436,,Natural,Meteorological,Storm,Tropical cyclone,,Usagi,Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Tinh, Nghe An, Quang Binh, Thanh Hoa provinces",,,,,,,,196,Kph,,,,,2001,8,11,2001,8,11,3,3,,10000,10003,,,,,3200,5289,60.50357889,1,3349;3366;3371;3382,,"Ha Tinh, Nghe An, Quang Binh, Thanh Hoa (Adm1)."
2001-0624-VNM,2001,0624,,Natural,Meteorological,Storm,Tropical cyclone,,Lingling (Nanang),Viet Nam,VNM,South-Eastern Asia,Asia,"Phu Yen, Binh Dinh, Quang Ngai, Quang Tri provinces",,,,,,,,,Kph,,,,,2001,11,12,2001,11,12,20,83,60000,13100,73183,,,,,55000,90904,60.50357889,1,3333;3370;3374;3376,,"Binh Dinh, Phu Yen, Quang Ngai, Quang Tri (Adm1)."
2001-0361-VNM,2001,0361,,Natural,Hydrological,Flood,,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Tien Yen, Dong Trieu, Hoanh Bo districts (Quang Ninh province)",,,,,,,,,Km2,,,,,2001,6,30,2001,6,30,9,,175,,175,,,,,,,60.50357889,2,,32546;32548;32551,"Dong Trieu, Hoanh Bo, Tien Yen (Adm2)."
2002-0725-VNM,2002,0725,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Viet Nam,VNM,South-Eastern Asia,Asia,Long An province,,,,,,,,,Kph,,,,,2002,10,,2002,10,,,,1800,,1800,,,,,100,163,61.46318826,1,3362,,Long An (Adm1).
2002-0470-VNM,2002,0470,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Lai Chau, Lao Cai, Ha Giang, Tuyen Quang, Bac Kan, Son La, Lam Dong provinces",Heavy rain,,,,,,,27820,Km2,,,,"Hong, Thai Binh, Lo.",2002,7,31,2002,8,6,10,,2000,,2000,,,,,2200,3579,61.46318826,1,3328;3345;3359;3378;3387;73938;73939,,"Bac Kan, Ha Giang, Lai Chau, Lam Dong, Lao Cai, Son La, Tuyen Quang (Adm1)."
2002-0580-VNM,2002,0580,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Long An, Dong Thap, An Giang provinces",,,,,,,1622,,Km2,,,,,2002,9,,2002,9,,82,,1138200,,1138200,,,,,23900,38885,61.46318826,1,3326;3343;3362,,"An Giang, Dong Thap, Long An (Adm1)."
2002-0610-VNM,2002,0610,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Tinh, Nghe An provinces",Heavy rain,,,,,,,19980,Km2,,,,La River,2002,9,20,2002,9,30,55,116,291500,,291616,,,,,58000,94365,61.46318826,1,3349;3366,,"Ha Tinh, Nghe An (Adm1)."
2002-0197-VNM,2002,0197,,Natural,Climatological,Wildfire,Forest fire,,,Viet Nam,VNM,South-Eastern Asia,Asia,"U Minh Thuong National Park (Kien Giang province), U Minh Ha (Ca Mau province)",,,,Yes,,,50,55,Km2,,,,,2002,3,24,2002,4,12,,,,,,,,,,,,61.46318826,1,3339;3356,,"Ca Mau, Kien Giang (Adm1)."
2002-0858-VNM,2002,0858,,Natural,Biological,Epidemic,Viral disease,,Acute respiratory syndrome (SARS),Viet Nam,VNM,South-Eastern Asia,Asia,"Hanoi, Ho Chi Minh city",,,,Yes,No,No,,,Vaccinated,,,,,2003,2,23,2003,4,14,5,,58,,58,,,,,,,61.46318826,,,,
2002-9132-VNM,2002,9132,,Natural,Climatological,Drought,Drought,,,Viet Nam,VNM,South-Eastern Asia,Asia,"An Giang, Kien Giang, Long An provinces",,,,,,,,,Km2,,,,,2002,5,,2002,,,,,1300000,,1300000,,,,,200000,325398,61.46318826,1,3326;3356;3362,,"An Giang, Kien Giang, Long An (Adm1)."
2003-0557-VNM,2003,0557,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Ninh Thuan, Binh Dinh, Phu Yen, Khanh Hoa, Quang Nam, Dak Lak provinces",Torrential rains,"Slide (land, mud, snow, rock)",,,,,370,362,Km2,,,,"Phan Rang river, Kon river",2003,11,11,2003,11,14,61,34,185135,8880,194049,,,,,35000,55681,62.8584595,1,3333;3355;3368;3370;3372;73934,,"Binh Dinh, Dak Lak, Khanh Hoa, Ninh Thuan, Phu Yen, Quang Nam (Adm1)."
2003-0437-VNM,2003,0437,,Natural,Meteorological,Storm,Tropical cyclone,,Koni,Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai provinces",,Rain,,,,,,90,Kph,,,,,2003,7,23,2003,7,23,,18,,5000,5018,,,,,,,62.8584595,1,3328;3329;3331;3338;3345;3346;3347;3348;3350;3351;3353;3354;3360;3364;3367;3369;3375;3378;3380;3381;3382;3387;3389;3390;73936;73938;73939,,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai (Adm1)."
2003-0505-VNM,2003,0505,,Natural,Hydrological,Flood,Coastal flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Ngai, Quang Nam, Binh Dinh, Quang Tri, Phu Yen, Thua Thien Hue provinces","Tropical monsoon rain, cold depression",,,,,,,10630,Km2,,,,"Kon, Lai Giang and La Tinh",2003,10,15,2003,10,22,52,29,216745,5000,221774,,,,,32000,50908,62.8584595,1,3333;3370;3372;3374;3376;3383,,"Binh Dinh, Phu Yen, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2003-0672-VNM,2003,0672,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Thai Binh, Nam Dinh, Lao Cai, Ha Tinh provinces",Torrential rain,,,,,,,31350,Km2,,,,"Song Con, Thai Binh",2003,9,10,2003,9,14,15,,1000,,1000,,,38000,60453,38000,60453,62.8584595,1,3349;3364;3366;3380;73939,,"Ha Tinh, Lao Cai, Nam Dinh, Nghe An, Thai Binh (Adm1)."
2003-0715-VNM,2003,0715,,Natural,Biological,Epidemic,Viral disease,,Infuenza (H5N1),Viet Nam,VNM,South-Eastern Asia,Asia,"Hanoi, Ho Chi Minh",,,,,No,No,,,Vaccinated,,,,,2003,10,15,2004,3,24,15,,8,,8,,,,,,,62.8584595,,,,
2004-0580-VNM,2004,0580,,Natural,Meteorological,Storm,Tropical cyclone,,Muifa (Unding/29W),Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Ngai, Quang Nam, Thua Thien - Hue, Quang Tri, Quang Binh provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2004,11,26,2004,11,26,56,,500000,,500000,,,,,23000,35636,64.54132928,1,3371;3372;3374;3376;3383,,"Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2004-0354-VNM,2004,0354,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Du Tien, Du Gia villages (Yen Minh district, Ha Giang province), Bao Lam district (Cao Bang province)",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,12020,Km2,,,,"Hong, Luc Nam, Thuong and Thai Binh rivers and tributaries, Red River Delta",2004,7,18,2004,7,28,53,18,,,18,,,,,8000,12395,64.54132928,2,,32323;73984,"Bao Lam, Yen Minh (Adm2)."
2004-0735-VNM,2004,0735,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"An Giang, Vinh Long, Dong Thap, Long An, Can Tho city, Kien Giang provinces",Monsoonal rain,Rain,,,,,,47760,Km2,,,,"Mekong (Cuu Long), Tien River",2004,8,24,2004,10,21,34,,30000,,30000,,,,,,,64.54132928,1,3326;3343;3356;3362;3388;73933,,"An Giang, Can Tho city, Dong Thap, Kien Giang, Long An, Vinh Long (Adm1)."
2004-0328-VNM,2004,0328,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Mai Son, Bac Yen, Song Ma districts (Son La province)",Heavy rain,,,,,,,3300,Km2,,,,,2004,4,16,2004,4,17,9,,5000,,5000,,,,,,,64.54132928,2,,32565;32566;74209,"Bac Yen, Mai Son, Song Ma (Adm2)."
2004-0472-VNM,2004,0472,,Natural,Hydrological,Landslide,Landslide,,,Viet Nam,VNM,South-Eastern Asia,Asia,Bat Xat district (Lao Cai province),Torrential rains,,,,,,,,,,,,,2004,9,13,2004,9,13,23,,,,,,,,,,,64.54132928,2,,32442,Bat Xat (Adm2).
2004-0258-VNM,2004,0258,,Natural,Meteorological,Storm,Tropical cyclone,,Chanthu (Gener/08W),Viet Nam,VNM,South-Eastern Asia,Asia,"BinH Dinh, Da Nang City, Quang Ngai provinces",,,,,,,,65,Kph,,,,,2004,6,7,2004,6,11,14,5,900,,905,,,,,7000,10846,64.54132928,1,3333;3340;3374,,"Binh Dinh, Da Nang City, Quang Ngai (Adm1)."
2005-0540-VNM,2005,0540,,Natural,Meteorological,Storm,Tropical cyclone,,Damrey,Viet Nam,VNM,South-Eastern Asia,Asia,"Yen Bai, Tram Tau, Nghia Lo districts (Yen Bai province), Nghe An, Phu Tho, Hoa Binh, Lao Cai, Thanh Hoa, Nam Dinh, Quang Ninh, Quang Nam, Da Nang City provinces",,Flood,"Slide (land, mud, snow, rock)",Yes,,,717,133,Kph,,,,,2005,9,27,2005,9,30,75,28,337632,,337660,,,,,219250,328558,66.73105799,1;2,3340;3353;3364;3366;3369;3372;3375;3382;73939,32670;74243;74244,"Da Nang City, Hoa Binh, Lao Cai, Nam Dinh, Nghe An, Phu Tho, Quang Nam, Quang Ninh, Thanh Hoa (Adm1). Nghia Lo Township, Tram Tau, Yen Bai City (Adm2)."
2005-0694-VNM,2005,0694,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Khanh Hoa, Dak Lak, Phu Yen, Quang Ngai, Binh Dinh, Quang Nam, Binh Thuan, Ninh Thuan, Dak Lak provinces",Torrential rains,"Slide (land, mud, snow, rock)",,,,,,63090,Km2,,,,"Nha Trang, Kon, Cai Nha Trang, Dinh, Ve, Tra Cau, Tra Khuc, Tra Bong, Con, Ha Thanh, Lao Giang, Krong Ana, Krong Kno, Serepoc",2005,12,4,2005,12,24,69,,,18000,18000,,,,,27000,40461,66.73105799,1,3333;3336;3355;3368;3370;3372;3374;73934,,"Binh Dinh, Binh Thuan, Dak Lak, Khanh Hoa, Ninh Thuan, Phu Yen, Quang Nam, Quang Ngai (Adm1)."
2005-0315-VNM,2005,0315,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,Vinh Thuan district (Kien Giang province),Heavy rains,Rain,,,,,,,Km2,,,,,2005,5,26,2005,5,26,,3,385,205,593,,,,,,,66.73105799,2,,32405,Vinh Thuan (Adm2).
2005-0536-VNM,2005,0536,,Natural,Meteorological,Storm,Tropical cyclone,,Vicente,Viet Nam,VNM,South-Eastern Asia,Asia,"Thanh Hoa, Nghe An, Ha Tinh provinces",,Rain,,,,,,,Kph,,,,,2005,9,18,2005,9,19,8,,8500,,8500,,,,,20000,29971,66.73105799,1,3349;3366;3382,,"Ha Tinh, Nghe An, Thanh Hoa (Adm1)."
2005-0476-VNM,2005,0476,,Natural,Meteorological,Storm,,,,Viet Nam,VNM,South-Eastern Asia,Asia,Nghe An province,,Flood,,,,,,,Kph,,,,,2005,8,13,2005,8,16,13,,6500,,6500,,,,,,,66.73105799,1,3366,,Nghe An (Adm1).
2005-0628-VNM,2005,0628,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Dinh, Quang Ngai, Phu Yen, Khanh Hoa, Gia Lai, Quang Tri provinces",Heavy rains,,,,,,,28850,Km2,,,,Ba river,2005,10,20,2005,10,28,67,,33800,,33800,,,,,12000,17983,66.73105799,1,3333;3344;3355;3370;3374;3376,,"Binh Dinh, Gia Lai, Khanh Hoa, Phu Yen, Quang Ngai, Quang Tri (Adm1)."
2005-0822-VNM,2005,0822,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Tan Hung, Vinh Hung, Moc Hoa districts (Long An province), Dong Thap, An Giang provinces",Monsoonal rain,,,,,,,54540,Km2,,,,"Mekong, Tien, Hau",2005,9,8,2005,9,29,39,,30000,,30000,,,,,,,66.73105799,1;2,3326;3343,32454;32458;74155,"An Giang, Dong Thap (Adm1). Moc Hoa, Tan Hung, Vinh Hung (Adm2)."
